Page Number,Text,Company_Type,City,County,Company_Name,Address,Building,Full_Address,Latitude,Longitude
6,"Duane eet. Co., 122 Liberty",Real Estate,New York,New York,"Duane eet. Co.,",122 Liberty,,"122 Liberty, New York, New York",41.7831298,-74.6807662
6,"Du Boils  Taylor, 3555 Broadway.",Real Estate,New York,New York,"Du Boils  Taylor,",3555 Broadway.,,"3555 Broadway., New York, New York",40.8269602,-73.9503889
6,pouchard haar wal,Real Estate,New York,New York,pouchard haar wal,,,,,
6,. Ducka i.,Real Estate,New York,New York,. Ducka i.,,,,,
6,"Walter Salk werth Co., Inc., World building",Real Estate,New York,New York,"Walter Salk werth Co., Inc., World building",, World building,"World building, New York, New York",,
6,"Arthur F. Du Cret  Co., 140 Nassau",Real Estate,New York,New York,"Arthur F. Du Cret  Co.,",140 Nassau,,"140 Nassau, New York, New York",40.73950845,-73.69926156996434
6,"Duff Realty Co., 6 Beekman",Real Estate,New York,New York,"Duff Realty Co.,",6 Beekman,,"6 Beekman, New York, New York",41.6451536,-73.7419186
6,"Duff  Brown Co., 1716 Amaterdam ave",Real Estate,New York,New York,"Duff  Brown Co.,",1716 Amaterdam ave,,"1716 Amaterdam ave, New York, New York",,
6,"Duft  Conger, Madison ave.  86th",Real Estate,New York,New York,"Duft  Conger, Madison ave.",86th,,"86th, New York, New York",40.7883389,-73.9765049
6,"c. Edward Duffner, 154 Naseau",Real Estate,New York,New York,"c. Edward Duffner,",154 Naseau,,"154 Naseau, New York, New York",,
6,"A. N. Mahaut, 166 ar",Real Estate,New York,New York,"A. N. Mahaut,",166 ar,,"166 ar, New York, New York",40.7127281,-74.0060152
6,"W. Butler Duncag. Jr., Havemeyer building",Real Estate,New York,New York,"W. Butler Duncag. Jr., Havemeyer building",, Havemeyer building,"Havemeyer building, New York, New York",,
6,"Cc. W. Dunn, 116 Broadway",Real Estate,New York,New York,"Cc. W. Dunn,",116 Broadway,,"116 Broadway, New York, New York",40.66987985,-73.7261323
6,"J. A. R. Dunning, 141 Broadway.",Real Estate,New York,New York,"J. A. R. Dunning,",141 Broadway.,,"141 Broadway., New York, New York",40.7105296,-73.96340025289172
6,"F. W. Duaton, 192 Broadway.",Real Estate,New York,New York,"F. W. Duaton,",192 Broadway.,,"192 Broadway., New York, New York",40.7103217,-74.0093653
6,Dunton Lodge Realty Co.. 1328 Broadway.,Real Estate,New York,New York,Dunton Lodge Realty Co..,1328 Broadway.,,"1328 Broadway., New York, New York",40.6400203,-73.7000922
6,"Thomas Dunworth, 127 W 37th",Real Estate,New York,New York,"Thomas Dunworth,",127 W 37th,,"127 W 37th, New York, New York",40.65304946049301,-74.00384402375742
6,"EB. L. During, 1123 Broadway.",Real Estate,New York,New York,"EB. L. During,",1123 Broadway.,,"1123 Broadway., New York, New York",40.69382775,-73.92925943676853
6,"Duross Co., 156 Pa",Real Estate,New York,New York,"Duross Co.,",156 Pa,,"156 Pa, New York, New York",,
6,"Duross, Reardon  Co., 50 Church",Real Estate,New York,New York,"Duross, Reardon  Co.,",50 Church,,"50 Church, New York, New York",,
6,"Edw. F. Duvivier, 60 Church",Real Estate,New York,New York,"Edw. F. Duvivier,",60 Church,,"60 Church, New York, New York",42.7528704,-73.5770108
6,"Amos T. Dwight, 253 Broadway",Real Estate,New York,New York,"Amos T. Dwight,",253 Broadway,,"253 Broadway, New York, New York",40.71341975,-74.00759119100988
6,"DwightMurray Realty Co., 47 W 34th,",Real Estate,New York,New York,"DwightMurray Realty Co.,","47 W 34th,",,"47 W 34th,, New York, New York",40.7496978,-73.9871027
6,"Abraham J. Dworsky, 170 Broadway.",Real Estate,New York,New York,"Abraham J. Dworsky,",170 Broadway.,,"170 Broadway., New York, New York",40.7095005,-74.00972157168472
6,"Jobn H. Dye Co., 78 W. 11th",Real Estate,New York,New York,"Jobn H. Dye Co.,",78 W. 11th,,"78 W. 11th, New York, New York",,
6,"Colin M. Badie, 191 bth ave.",Real Estate,New York,New York,"Colin M. Badie,",191 bth ave.,,"191 bth ave., New York, New York",,
6,"J. Stuart Dakin, 27  45th",Real Estate,New York,New York,"J. Stuart Dakin,",27  45th,,"27  45th, New York, New York",40.757387449999996,-73.77813600672529
6,"Albert J. Ban, 1919 7th ave.",Real Estate,New York,New York,"Albert J. Ban,",1919 7th ave.,,"1919 7th ave., New York, New York",40.802855799999996,-73.9529157
6,"David J. Earle, 855 W 116th",Real Estate,New York,New York,"David J. Earle,",855 W 116th,,"855 W 116th, New York, New York",40.79747742689183,-73.9388984390105
6,"Lewis Earl, 56 Liberty",Real Estate,New York,New York,"Lewis Earl,",56 Liberty,,"56 Liberty, New York, New York",41.7821997,-74.6812381
6,"Ear  Calhoun, 200 W 72nd",Real Estate,New York,New York,"Ear  Calhoun,",200 W 72nd,,"200 W 72nd, New York, New York",40.780164795545396,-73.98532361124397
6,"Past Bay Land  Improv. Co., 26 Pir",Real Estate,New York,New York,"Past Bay Land  Improv. Co.,",26 Pir,,"26 Pir, New York, New York",,
6,"East End Land Co., 47 W 34th",Real Estate,New York,New York,"East End Land Co.,",47 W 34th,,"47 W 34th, New York, New York",40.7496978,-73.9871027
6,"Bast Orange  Ampere Ld Co., 1 Mad gon ave.",Real Estate,New York,New York,"Bast Orange  Ampere Ld Co.,",1 Mad gon ave.,,"1 Mad gon ave., New York, New York",,
6,"Bast River Homes, DR  77th",Real Estate,New York,New York,"Bast River Homes, DR",77th,,"77th, New York, New York",40.7736528,-73.9598437
6,"East River Land Co., 46 W 34th",Real Estate,New York,New York,"East River Land Co.,",46 W 34th,,"46 W 34th, New York, New York",40.748982875,-73.98609920833333
6,"Stanley W. Easter, 112 W 42nd.",Real Estate,New York,New York,"Stanley W. Easter,",112 W 42nd.,,"112 W 42nd., New York, New York",40.754933102040816,-73.98455740816327
6,"Bastern States Realty, Co., 46 W 84th",Real Estate,New York,New York,"Bastern States Realty, Co.,",46 W 84th,,"46 W 84th, New York, New York",40.78456955,-73.97226550268148
6,"Bastman Reade Rea , Co., 501 5th ave",Real Estate,New York,New York,"Bastman Reade Rea , Co.,",501 5th ave,,"501 5th ave, New York, New York",40.66704345,-73.98774340311212
6,"Eastman Realty Ca, 1828 Broadway.",Real Estate,New York,New York,"Eastman Realty Ca,",1828 Broadway.,,"1828 Broadway., New York, New York",40.770072750000004,-73.982021
6,Charles BH. Baston Co.. Park ave  és,Real Estate,New York,New York,Charles BH. Baston Co.. Park ave  és,,,,,
6,Ebling Realty Co.. 163 B 126th,Real Estate,New York,New York,Ebling Realty Co..,163 B 126th,,"163 B 126th, New York, New York",42.788678950000005,-73.67384890000001
6,"Clarence W. Eckardt, 21 Liberty",Real Estate,New York,New York,"Clarence W. Eckardt,",21 Liberty,,"21 Liberty, New York, New York",41.8001966,-74.7494655
6,"John C. R. Eckerson, 36 W. 30th",Real Estate,New York,New York,"John C. R. Eckerson,",36 W. 30th,,"36 W. 30th, New York, New York",40.74654,-73.9881292
6,Henry E. ecenerl Times building.,Real Estate,New York,New York,Henry E. ecenerl Times building.,, ecenerl Times building,"ecenerl Times building, New York, New York",,
6,"P. C. Eckhardt, 696 9th ave.",Real Estate,New York,New York,"P. C. Eckhardt,",696 9th ave.,,"696 9th ave., New York, New York",40.76192965,-73.98965931914319
6,"Henry Edelmuth, 605 6th ave.",Real Estate,New York,New York,"Henry Edelmuth,",605 6th ave.,,"605 6th ave., New York, New York",40.662961,-73.98790745696212
6,"Chas, Bdelson, 2490 7th ave.",Real Estate,New York,New York,"Chas, Bdelson,",2490 7th ave.,,"2490 7th ave., New York, New York",42.73556415969347,-73.70589495087957
6,"Thos. C. Edgar, 2 W 8sth",Real Estate,New York,New York,"Thos. C. Edgar,",2 W 8sth,,"2 W 8sth, New York, New York",,
6,"Edgehill Terrace Co., 84 William",Real Estate,New York,New York,"Edgehill Terrace Co.,",84 William,,"84 William, New York, New York",41.4968377,-74.0163485
6,"Edmiston  Geoghegan, 871 E 120th",Real Estate,New York,New York,"Edmiston  Geoghegan,",871 E 120th,,"871 E 120th, New York, New York",40.68299820665589,-73.77488052561837
6,"HF. Hdawards, 60 Central Pk. W.",Real Estate,New York,New York,"HF. Hdawards,",60 Central Pk. W.,,"60 Central Pk. W., New York, New York",,
6,"Wm, I. Hdwarde, 1 W34th",Real Estate,New York,New York,"Wm, I. Hdwarde,",1 W34th,,"1 W34th, New York, New York",,
6,wm. F. Degert. 4709 W Plains ave.,Real Estate,New York,New York,wm. F. Degert.,4709 W Plains ave.,,"4709 W Plains ave., New York, New York",,
6,Cc. R. Von Egiloffstein. 200 6th ave.,Real Estate,New York,New York,Cc. R. Von Egiloffstein.,200 6th ave.,,"200 6th ave., New York, New York",40.726566500000004,-74.0031024121806
6,Geo. M. Bh gore 1560 Broadway.,Real Estate,New York,New York,Geo. M. Bh gore,1560 Broadway.,,"1560 Broadway., New York, New York",40.6859008,-73.9160843
6,"B. Nelson Mhrhart, 7 E 43d",Real Estate,New York,New York,"B. Nelson Mhrhart,",7 E 43d,,"7 E 43d, New York, New York",,
6,Morris Bichengreen. 140 Nassau,Real Estate,New York,New York,Morris Bichengreen.,140 Nassau,,"140 Nassau, New York, New York",40.73950845,-73.69926156996434
6,"Chas. W. Eldt, 70 Willlam",Real Estate,New York,New York,"Chas. W. Eldt,",70 Willlam,,"70 Willlam, New York, New York",,
6,Eighty6th Inc. 6th  14th,Real Estate,New York,New York,Eighty,6th Inc. 6th  14th,,"6th Inc. 6th  14th, New York, New York",,
6,ElghtySixth st  West End ave Ci,Real Estate,New York,New York,ElghtySixth st  West End ave Ci,,,,,
6,686 W End ave.,Real Estate,New York,New York,,686 W End ave.,,"686 W End ave., New York, New York",40.79353066666667,-73.97434366666666
7,W YORK CITY—Continued.,Real Estate,New York,New York,W YORK CITY—Continued.,,,,,
7,"H. G. Ellshemjus, 265 Broadway.",Real Estate,New York,New York,"H. G. Ellshemjus,",265 Broadway.,,"265 Broadway., New York, New York",40.714065,-74.00679593941612
7,"Geo. Hisenbach, 186 Broadway.",Real Estate,New York,New York,"Geo. Hisenbach,",186 Broadway.,,"186 Broadway., New York, New York",40.7096585,-73.96212999988416
7,"Edw. I. Efeenberg, 263 Madison",Real Estate,New York,New York,"Edw. I. Efeenberg,",263 Madison,,"263 Madison, New York, New York",43.0459375,-75.8666036
7,"A. Bisenstein, 180 Broadway.",Real Estate,New York,New York,"A. Bisenstein,",180 Broadway.,,"180 Broadway., New York, New York",40.7098555,-73.9624852
7,"Elansee Realty Co, 132 Nassau",Real Estate,New York,New York,"Elansee Realty Co,",132 Nassau,,"132 Nassau, New York, New York",40.76988299999999,-73.72337229180815
7,"Cc. J. Blgar, 311 W 12sth",Real Estate,New York,New York,"Cc. J. Blgar,",311 W 12sth,,"311 W 12sth, New York, New York",,
7,"Elk Realty Co., 198 Broadway.",Real Estate,New York,New York,"Elk Realty Co.,",198 Broadway.,,"198 Broadway., New York, New York",40.709548049999995,-73.96170770131533
7,"Elko Realty Co., 91 Water",Real Estate,New York,New York,"Elko Realty Co.,",91 Water,,"91 Water, New York, New York",40.924818099999996,-72.32981454077381
7,"Abraham BD. Ellenbogen, 125 EB 90th",Real Estate,New York,New York,"Abraham BD. Ellenbogen,",125 EB 90th,,"125 EB 90th, New York, New York",,
7,"Douglas L. Hillman, 421 Madison ave.",Real Estate,New York,New York,"Douglas L. Hillman,",421 Madison ave.,,"421 Madison ave., New York, New York",42.6523691,-73.7672215
7,"Lawrence B. Elliman, 340 Madison ave",Real Estate,New York,New York,"Lawrence B. Elliman,",340 Madison ave,,"340 Madison ave, New York, New York",40.7539442,-73.9789783253803
7,Henry B. Elifott. 170 Broadway.,Real Estate,New York,New York,Henry B. Elifott.,170 Broadway.,,"170 Broadway., New York, New York",40.7095005,-74.00972157168472
7,"Elliott  Bush, 340 Madison ave.",Real Estate,New York,New York,"Elliott  Bush,",340 Madison ave.,,"340 Madison ave., New York, New York",40.7539442,-73.9789783253803
7,"Thos. H. Eljlaon, 407 Broadway.",Real Estate,New York,New York,"Thos. H. Eljlaon,",407 Broadway.,,"407 Broadway., New York, New York",40.6312015,-74.11635644761168
7,"El Mora Land Co., 347 6th ave.",Real Estate,New York,New York,"El Mora Land Co.,",347 6th ave.,,"347 6th ave., New York, New York",40.670809500000004,-73.98133519964733
7,Henry Blsbach. 71 Nassau,Real Estate,New York,New York,Henry Blsbach.,71 Nassau,,"71 Nassau, New York, New York",40.6572195,-73.72060035283053
7,"Elverton Realty Co., 839 6th ave.",Real Estate,New York,New York,"Elverton Realty Co.,",839 6th ave.,,"839 6th ave., New York, New York",42.7838262,-73.6680761
7,"Edward C. Bly, 166 W. 72nd",Real Estate,New York,New York,"Edward C. Bly,",166 W. 72nd,,"166 W. 72nd, New York, New York",40.7781574,-73.98119345132287
7,"Horace 6, Bly  Co., 27 W 80th",Real Estate,New York,New York,Horace,"6, Bly  Co., 27 W 80th",,"6, Bly  Co., 27 W 80th, New York, New York",,
7,"Emandess Holding Co., 235 EB 124th.",Real Estate,New York,New York,"Emandess Holding Co.,",235 EB 124th.,,"235 EB 124th., New York, New York",,
7,"J. K. Emmet, 10 Wall",Real Estate,New York,New York,"J. K. Emmet,",10 Wall,,"10 Wall, New York, New York",40.90760985,-73.01725559784178
7,"Emms Really Co., Audubon ave.  177th",Real Estate,New York,New York,"Emms Really Co., Audubon ave.",177th,,"177th, New York, New York",40.837105404299436,-73.87452667828894
7,Empire Develapment Co.. 308 Broadway.,Real Estate,New York,New York,Empire Develapment Co..,308 Broadway.,,"308 Broadway., New York, New York",43.1504907,-77.6023998
7,Empire Sq. Realty Co.. 1947 Broadway.,Real Estate,New York,New York,Empire Sq. Realty Co..,1947 Broadway.,,"1947 Broadway., New York, New York",40.77296853846154,-73.98230676923077
7,"Jacob Emaheimer, 594 Broadway.",Real Estate,New York,New York,"Jacob Emaheimer,",594 Broadway.,,"594 Broadway., New York, New York",40.7248948,-73.9970441
7,"Benj. Bnglander, 776 Beck",Real Estate,New York,New York,"Benj. Bnglander,",776 Beck,,"776 Beck, New York, New York",,
7,"Chas. U. Engter, 85 Naseau",Real Estate,New York,New York,"Chas. U. Engter,",85 Naseau,,"85 Naseau, New York, New York",,
7,"EnglishAmerican Realty Co., 45 Broadway.",Real Estate,New York,New York,"EnglishAmerican Realty Co.,",45 Broadway.,,"45 Broadway., New York, New York",40.70654515,-74.0132687892857
7,J. Bernard Enalish. 1531 Broadway.,Real Estate,New York,New York,J. Bernard Enalish.,1531 Broadway.,,"1531 Broadway., New York, New York",40.7584137,-73.9855872
7,Ennis  Sinnott. 156 Broadway.,Real Estate,New York,New York,Ennis  Sinnott.,156 Broadway.,,"156 Broadway., New York, New York",40.7099422,-73.9631536319583
7,"BRpstein  Yarfitz, 8906 Bey",Real Estate,New York,New York,"BRpstein  Yarfitz,",8906 Bey,,"8906 Bey, New York, New York",,
7,Equator Realty  Imp. Co.. 63 Park row,Real Estate,New York,New York,Equator Realty  Imp. Co..,63 Park row,,"63 Park row, New York, New York",40.712119216663595,-74.00596441042858
7,"Hquitable Realtv Co., 32 Broadway.",Real Estate,New York,New York,"Hquitable Realtv Co.,",32 Broadway.,,"32 Broadway., New York, New York",40.7058861,-74.0129692
7,"A. EB. Brber, 1328 Broadway.",Real Estate,New York,New York,"A. EB. Brber,",1328 Broadway.,,"1328 Broadway., New York, New York",40.6400203,-73.7000922
7,"ErieNew York Realty Co., 45 W. 34th",Real Estate,New York,New York,"ErieNew York Realty Co.,",45 W. 34th,,"45 W. 34th, New York, New York",40.7497605,-73.9868496
7,"Alois L, Ernst, 170 Broadway.",Real Estate,New York,New York,"Alois L, Ernst,",170 Broadway.,,"170 Broadway., New York, New York",40.7095005,-74.00972157168472
7,Geo. T. Ernst. 141 Broadway.,Real Estate,New York,New York,Geo. T. Ernst.,141 Broadway.,,"141 Broadway., New York, New York",40.7105296,-73.96340025289172
7,"Ernst  Cahn, 8d ave.  149th",Real Estate,New York,New York,"Ernst  Cahn,",8d ave.  149th,,"8d ave.  149th, New York, New York",40.65853182078855,-73.76637317865242
7,"Eronel Realty Co., 850 W 8ith",Real Estate,New York,New York,"Eronel Realty Co.,",850 W 8ith,,"850 W 8ith, New York, New York",,
7,"Eakay Realty Co., 1611 2d ave.",Real Estate,New York,New York,"Eakay Realty Co.,",1611 2d ave.,,"1611 2d ave., New York, New York",,
7,"N. Esvenscheld  Son, 116 Nassau",Real Estate,New York,New York,"N. Esvenscheld  Son,",116 Nassau,,"116 Nassau, New York, New York",40.7349251,-73.7017565
7,Ess Eff Rity Co.. 122 B. 26th,Real Estate,New York,New York,Ess Eff Rity Co..,122 B. 26th,,"122 B. 26th, New York, New York",,
7,"Estates Development Co., Fastern Blvd",Real Estate,New York,New York,"Estates Development Co., Fastern Blvd",,,,,
7,Etagioc Holding Co.. 59 William,Real Estate,New York,New York,Etagioc Holding Co..,59 William,,"59 William, New York, New York",41.4976528,-74.0159229
7,Jas. J. Etchingham. 131 Columbus ave,Real Estate,New York,New York,Jas. J. Etchingham.,131 Columbus ave,,"131 Columbus ave, New York, New York",40.77336915789474,-73.98163505263157
7,"Bttar Realty Co., 1736 Washington ave",Real Estate,New York,New York,"Bttar Realty Co.,",1736 Washington ave,,"1736 Washington ave, New York, New York",40.84310111111111,-73.90015151851853
7,Blzcl Bros. 182 Varick,Real Estate,New York,New York,Blzcl Bros.,182 Varick,,"182 Varick, New York, New York",40.72745246153846,-74.00538800000001
7,"Buclid Holding Co., 880 Rway.",Real Estate,New York,New York,"Buclid Holding Co.,",880 Rway.,,"880 Rway., New York, New York",,
7,J. L. Evans. 8d ave  1634.,Real Estate,New York,New York,J. L. Evans.,8d ave  1634.,,"8d ave  1634., New York, New York",42.862027,-73.7343956
7,Everett Realty  Contr Co.. Fiatiron,Real Estate,New York,New York,Everett Realty  Contr Co.. Fiatiron,,,,,
7,"Ewing. Bacon  Henrv, 80 Church",Real Estate,New York,New York,"Ewing. Bacon  Henrv,",80 Church,,"80 Church, New York, New York",40.6184432,-73.73960520625553
7,Chas. F. Faeth. 1511 34 ave.,Real Estate,New York,New York,Chas. F. Faeth.,1511 34 ave.,,"1511 34 ave., New York, New York",,
7,"A. Fallowitz, 437 Webster ave,",Real Estate,New York,New York,"A. Fallowitz,","437 Webster ave,",,"437 Webster ave,, New York, New York",43.169229,-77.573078
7,Fairbanks  Cov Rity. Co. 271 W. 125tr,Real Estate,New York,New York,Fairbanks  Cov Rity. Co.,271 W. 125tr,,"271 W. 125tr, New York, New York",,
7,Fairchanco Renlty Co. 194 Bowery,Real Estate,New York,New York,Fairchanco Renlty Co.,194 Bowery,,"194 Bowery, New York, New York",40.721162210483485,-73.99381929538212
7,Fairfield Rity. Co..  B. 42d,Real Estate,New York,New York,Fairfield Rity. Co..  B.,42d,,"42d, New York, New York",40.8316238,-73.7550219
7,Fairlawn Rity Co.. 126 Front,Real Estate,New York,New York,Fairlawn Rity Co..,126 Front,,"126 Front, New York, New York",43.0024601,-73.85275921884424
7,John J. Falahee. 107 W 1034,Real Estate,New York,New York,John J. Falahee.,107 W 1034,,"107 W 1034, New York, New York",,
7,"Falcon Realty Co., 25 Nassau",Real Estate,New York,New York,"Falcon Realty Co.,",25 Nassau,,"25 Nassau, New York, New York",40.63645075,-73.74381155019245
