eid,employment,industry,lat,lon,moved,id_y,id_x,region_comb_nr,cell_region,triangle_id,employment_750m,employment_cluster
927246686,40,722511,3586212.309204433,427255.9058659271,9999,115,117,234,18025,3,5200.0,True
605175116,15,512131,3586090.8464160925,427189.19761173887,9999,115,117,71,37054,5,5368.0,True
961510620,8,458110,3586146.273410483,427189.59910247324,2016,115,117,171,38055,4,5592.0,True
619445518,9,517111,3586146.273410483,427189.59910247324,9999,115,117,171,38055,4,5591.0,True
5054939,2,458110,3586146.273410483,427189.59910247324,9999,115,117,171,38055,4,5598.0,True
21725266,3,713940,3586146.273410483,427189.59910247324,9999,115,117,171,38055,4,5597.0,True
90952722,4,812112,3586146.273410483,427189.59910247324,9999,115,117,171,38055,4,5596.0,True
25272663,2,531312,3586146.273410483,427189.59910247324,9999,115,117,171,38055,4,5598.0,True
23564722,15,459410,3586146.273410483,427189.59910247324,9999,115,117,171,38055,4,5585.0,True
8021106,1,722514,3586146.273410483,427189.59910247324,9999,115,117,171,38055,4,5599.0,True
20281935,3,532282,3586146.273410483,427189.59910247324,2016,115,117,171,38055,4,5597.0,True
119994775,3,561990,3586187.5586528745,427613.0816551922,9999,115,118,33,2012,1,2485.0,True
59854639,2,449210,3586187.5586528745,427613.0816551922,9999,115,118,33,2012,1,2486.0,True
161985457,1,561499,3586187.5586528745,427613.0816551922,9999,115,118,33,2012,1,2487.0,True
104805318,2,541410,3586154.2347524217,427622.2457723575,9999,115,118,30,7008,1,2510.0,True
27262654,4,722410,3586122.4703543237,427415.126079669,2011,115,118,71,37054,4,2649.0,True
24432960,5,561740,3585999.5134366606,427555.30196810357,2006,115,118,325,66097,7,2669.0,True
118768071,1,321999,3586109.4870659946,427678.34842172364,9999,115,119,71,37054,4,2382.0,True
949974930,2,561499,3586109.690081623,427650.1374547777,9999,115,119,188,37054,4,2474.0,True
16948699,1,561990,3586120.301894295,427716.04276028054,9999,115,119,171,38055,4,2280.0,True
17657588,1,561990,3586120.301894295,427716.04276028054,9999,115,119,171,38055,4,2280.0,True
834900334,1,812112,3586020.668629709,427696.5178362211,9999,115,119,72,42062,6,2300.0,True
36342288,1,541618,3586218.3151702597,427961.2525303799,9999,115,120,244,17038,3,1675.0,True
14398496,1,561990,3586063.3893554127,427922.5254788143,9999,115,120,70,37054,5,2122.0,True
112401513,1,541618,3586018.912958765,427941.01500002877,9999,115,120,74,42062,6,2066.0,True
82432084,2,561990,3585974.3692128737,427968.90846743487,9999,115,120,145,55081,6,2163.0,True
164971970,5,458110,3586018.778153519,427959.8224715293,9999,115,120,72,57084,6,2052.0,True
25502660,2,561499,3586073.59890393,428044.8528533032,9999,115,120,270,65095,8,2076.0,True
557093325,40,813410,3586025.3678969564,428589.95130076417,9999,115,122,277,61091,8,1289.0,False
809994226,2,711410,3586165.7505340483,429117.57564974215,2010,115,124,27,9010,1,814.0,False
55014299,3,236116,3586199.6702406257,429023.7746866223,2016,115,124,225,18025,2,558.0,False
51134539,1,238340,3585978.1619373723,428993.9979135818,9999,115,124,143,55081,6,1171.0,False
945365849,20,813110,3586044.4085594504,429032.08251868567,9999,115,124,325,66097,7,966.0,False
67399455,3,813110,3586044.4085594504,429032.08251868567,9999,115,124,325,66097,7,983.0,False
25238703,1,561990,3585977.431787652,429097.439229402,9999,115,124,341,69104,7,1064.0,False
16525236,2,561110,3586055.095746879,429088.582882194,9999,115,124,272,73110,8,973.0,False
17289767,2,424490,3586055.095746879,429088.582882194,9999,115,124,272,73110,8,973.0,False
178709601,2,423450,3586209.296914948,429230.7307864041,9999,115,125,234,17038,3,808.0,False
932436020,1,812910,3585998.079295401,429313.8814842628,9999,115,125,325,56083,7,928.0,False
21380901,3,561990,3586009.098545336,429323.3631584885,9999,115,125,324,66097,7,934.0,False
13693724,1,561730,3585997.286408446,429426.7262688468,9999,115,126,81,43070,6,997.0,False
10988817,1,811412,3585974.5877812,429501.80062930495,9999,115,126,145,55081,6,1539.0,True
11835047,2,561730,3586127.28314993,429860.2260399447,9999,115,127,13,8009,1,1615.0,True
169924284,2,236118,3586183.892545755,429691.3488754787,9999,115,127,176,23033,3,1139.0,False
19165388,2,561990,3586150.30766255,429738.13417174097,9999,115,127,223,28039,3,1250.0,False
50373440,2,561990,3586117.5118931937,429672.07640532503,9999,115,127,71,37054,4,1254.0,False
944194372,3,561730,3586161.919173123,429662.98307409516,9999,115,127,190,41061,4,1131.0,False
28060701,2,236115,3586017.020383841,429774.81915899995,9999,115,127,124,56083,7,1775.0,True
837531024,2,541613,3585983.1733799055,429859.2204700294,9999,115,127,343,63101,7,1746.0,True
19693703,2,813910,3586125.3185789105,430142.3340827924,9999,115,128,39,7008,1,1524.0,True
789403735,5,811121,3585993.2754898467,430000.3537189819,9999,115,128,124,56083,6,1651.0,True
360728117,11,423820,3585981.208850929,430141.3325580172,9999,115,128,284,62099,7,1625.0,True
106776792,4,532412,3586213.4136681217,430227.5820736303,9999,115,129,244,17038,3,940.0,False
87349952,15,441330,3586191.1124052447,430246.2352476737,9999,115,129,224,18025,3,890.0,False
50017529,2,524210,3586136.1425988977,430180.0254826619,2003,115,129,71,37054,4,1073.0,False
791513823,12,541940,3586124.7307517845,430226.9664796152,9999,115,129,171,38055,4,803.0,False
189502438,3,423830,3586135.9466825966,430208.2362502125,1991,115,129,171,38055,4,805.0,False
2028656,3,621399,3586169.3986933553,430180.2564850461,2013,115,129,175,38055,4,809.0,False
13700458,1,111998,3586202.6353729684,431797.9680271818,9999,115,135,378,18025,2,102.0,False
8029969,17,423120,3585980.4820460877,431862.2896691933,2020,115,135,340,69104,7,88.0,False
16770002,1,459999,3586036.4094608556,433442.5517668877,9999,115,142,87,51076,5,282.0,False
879939168,2,484110,3586121.25669558,447153.8339048747,9999,115,196,361,16022,2,21.0,False
128588220,8,445131,3586043.561473276,447172.2328115507,9999,115,196,325,66097,7,15.0,False
22156257,13,722513,3586054.4984457176,447200.50134172675,9999,115,196,272,73110,8,10.0,False
16006121,2,561990,3585974.126794106,449908.35308548994,9999,115,207,145,55081,6,3.0,False
5834101,1,444140,3585983.7635336183,450199.9154337511,9999,115,208,339,55096,7,126.0,False
18235904,2,561990,3586223.4799008947,451047.4137564111,9999,115,211,24,2012,2,268.0,False
13307198,1,111998,3586079.601862012,450999.69513941876,9999,115,211,274,8009,8,163.0,False
27570343,3,238210,3586035.077922411,451037.092572316,2016,115,211,290,76116,8,163.0,False
13697372,1,111998,3586078.7324880217,451178.3588778445,9999,115,212,317,0,7,235.0,False
615401341,1,561990,3586223.434108199,451056.81697649445,9999,115,212,183,24041,3,169.0,False
105249697,2,531210,3586067.419072098,451225.32185757277,9999,115,212,270,73110,8,237.0,False
26996055,1,561990,3586177.72376925,451338.69888145465,9999,115,213,176,23033,4,268.0,False
160350067,1,525990,3586055.1051399475,451479.1591555311,9999,115,213,270,73110,8,273.0,False
193103574,2,561990,3586109.1731458735,451761.5263032578,9999,115,214,14,8009,1,241.0,False
617881599,2,238210,3586176.090603852,451677.21618683555,9999,115,214,225,18025,3,270.0,False
23170833,1,561790,3585976.557766187,451676.25693126064,2015,115,214,143,55081,6,220.0,False
25470420,2,236115,3585976.557766187,451676.25693126064,9999,115,214,143,55081,6,219.0,False
24427992,2,112990,3586054.2442936474,451657.82322644466,9999,115,214,122,57084,6,225.0,False
824834837,2,561110,3586031.712468827,451732.94373822794,9999,115,214,275,66097,7,229.0,False
23925190,1,484110,3586042.887950349,451714.19020450045,9999,115,214,324,66097,7,231.0,False
31944254,1,441120,3586042.9331260114,451704.78682292276,2009,115,214,325,66097,7,231.0,False
172202728,2,423510,3586141.437933414,451968.5582195099,2015,115,215,12,6006,2,243.0,False
11297910,1,811412,3585975.565363004,451883.1326844976,9999,115,215,143,55081,6,225.0,False
13444854,2,112990,3586104.660118063,452711.26120331686,9999,115,218,1,5005,1,170.0,False
826399086,2,327120,3586148.205834737,452880.72868278326,2009,115,219,169,38055,4,167.0,False
33445078,1,484110,3586004.2752974727,452842.4395232741,9999,115,219,78,43070,5,194.0,False
797816774,12,491110,3586157.1852228395,453332.1370450046,9999,115,221,189,41061,4,377.0,False
190339366,7,532282,3586088.54564599,453792.59079978097,9999,115,222,14,8009,8,333.0,False
939724746,5,238310,3586189.0047020577,453642.5978635089,9999,115,222,223,28039,3,341.0,False
19927461,1,238220,3586111.5822395054,453604.62679939874,9999,115,222,71,37054,4,381.0,False
808070788,4,236116,3586122.6673829886,453604.6779659625,9999,115,222,71,37054,4,376.0,False
197778827,1,561990,3586022.7709288197,453632.4276101623,9999,115,222,72,42062,6,393.0,False
609997614,10,722515,3586087.338728002,454055.8836255589,9999,115,223,289,8009,8,288.0,False
60239207,1,236118,3586065.5556335496,453971.152270642,9999,115,223,273,65095,7,320.0,False
17066767,6,445131,3586087.5967726517,453999.4637382916,9999,115,223,274,73110,8,306.0,False
19015683,2,811111,3586152.0094989357,454460.5274251303,9999,115,225,369,19026,2,155.0,False
959287129,2,459999,3586063.456250742,454431.9156454021,9999,115,225,69,46066,6,161.0,False
37695355,2,445131,3585995.3741990966,454779.53970031324,9999,115,226,333,68100,7,105.0,False
23400598,2,561990,3586101.8735193303,455757.98013735993,9999,115,230,13,8009,1,112.0,False
26916751,1,111998,3586101.8735193303,455757.98013735993,9999,115,230,13,8009,1,113.0,False
13741052,1,111335,3586101.8735193303,455757.98013735993,9999,115,230,13,8009,1,113.0,False
879992993,2,561990,3585991.6025504027,455625.8448096789,9999,115,230,137,52086,6,91.0,False
16615002,2,423510,3586001.817877574,455823.3646516332,9999,115,230,284,62099,8,110.0,False
171895712,1,561990,3586098.753373828,456472.6294763596,9999,115,233,0,0,1,45.0,False
557454386,18,926120,3586047.2269886932,463882.3167019728,9999,115,262,299,7109,8,7.0,False
22862522,2,561990,3586145.1809108923,464390.4460280484,9999,115,264,39,7008,1,22.0,False
23453282,1,561499,3586223.0432119872,464315.49621402734,9999,115,264,246,17023,2,23.0,False
26954807,2,561990,3586368.5117428973,400040.7653747354,9999,116,9,163,27037,4,0.0,False
17071545,2,561990,3586435.4425200988,418408.3659548372,9999,116,82,224,28039,3,2.0,False
23084765,1,332215,3586435.4425200988,418408.3659548372,9999,116,82,224,28039,3,3.0,False
27277941,55,928110,3586471.5417797565,420825.50272530905,2005,116,91,24,2012,2,997.0,False
43277989,1,541921,3586314.5295925536,422479.39458213834,9999,116,98,322,66097,7,31.0,False
108284154,1,561990,3586394.644828993,423599.09091725945,2011,116,102,39,7008,1,98.0,False
965756351,1,561110,3586450.6441919752,423524.2849879674,9999,116,102,369,18025,2,116.0,False
25760592,2,236115,3586471.029054622,423759.5383387673,9999,116,103,388,17023,2,97.0,False
964768597,1,513130,3586416.386998665,423655.68007744954,9999,116,103,176,23033,4,98.0,False
968217385,1,541512,3586438.6293238266,423646.4450688136,9999,116,103,176,23033,3,98.0,False
60170258,2,711211,3586471.7428084956,423665.50448603206,9999,116,103,236,32047,3,97.0,False
30208190,1,541990,3586419.2460332927,424746.5611883064,9999,116,107,225,18025,2,156.0,False
783802820,3,813110,3586253.246250169,424707.7019142522,9999,116,107,124,56083,6,133.0,False
800930984,79,611110,3586428.153074721,425038.14971288625,9999,116,108,368,19026,2,234.0,False
614951155,10,484110,3586420.7682736535,426034.90982680104,9999,116,112,368,19026,2,808.0,False
13251506,1,238990,3586462.8310690555,426345.5466677901,9999,116,113,24,2012,2,4720.0,True
960605272,1,711410,3586418.282719271,426373.4318819809,9999,116,113,52,12015,1,4472.0,True
13584912,2,115210,3586450.5066728583,426514.72585522133,9999,116,114,225,18025,2,5123.0,True
948059175,8,812112,3586251.106803059,426494.45987721044,9999,116,114,124,56083,6,4782.0,True
29750334,1,541990,3586251.106803059,426494.45987721044,9999,116,114,124,56083,6,4789.0,True
176745974,300,455110,3586251.106803059,426494.45987721044,9999,116,114,124,56083,6,4490.0,True
47751404,5,449210,3586251.106803059,426494.45987721044,9999,116,114,124,56083,6,4785.0,True
968108696,6,522110,3586251.106803059,426494.45987721044,9999,116,114,124,56083,6,4784.0,True
46497237,1,541213,3586251.106803059,426494.45987721044,9999,116,114,124,56083,6,4789.0,True
48817667,1,323111,3586251.106803059,426494.45987721044,9999,116,114,124,56083,6,4789.0,True
165714796,2,812112,3586251.106803059,426494.45987721044,9999,116,114,124,56083,6,4788.0,True
364016233,3,561990,3586415.054853081,426815.39104431897,2012,116,115,15,1001,2,5189.0,True
95224085,13,811114,3586415.054853081,426815.39104431897,2004,116,115,15,1001,2,5179.0,True
824690585,7,721110,3586414.6441841503,426871.81134769076,9999,116,115,31,13018,1,5203.0,True
621889521,2,561499,3586414.6441841503,426871.81134769076,9999,116,115,31,13018,1,5208.0,True
9977970,4,722513,3586414.6441841503,426871.81134769076,9999,116,115,31,13018,1,5206.0,True
53686066,1,531120,3586471.029950874,426740.5679803337,9999,116,115,244,17023,3,5191.0,True
166392931,2,523910,3586393.157991884,426777.6159863639,9999,116,115,12,19026,2,5194.0,True
84992457,8,522292,3586260.2701348625,426757.83982257824,9999,116,115,124,56083,7,5119.0,True
102476178,15,624190,3586468.8411064604,427041.4745899754,9999,116,116,388,17024,2,5088.0,True
828982814,63,722511,3586446.8068329087,427022.5069464576,9999,116,116,225,18025,2,5026.0,True
9918862,35,722320,3586413.345822377,427050.47561902576,9999,116,116,368,19026,2,5115.0,True
125721348,3,813110,3586413.96043988,426965.84517900145,9999,116,116,223,28039,3,5244.0,True
85234008,9,813110,3586413.96043988,426965.84517900145,9999,116,116,223,28039,3,5238.0,True
797096422,6,522292,3586325.4822243536,426936.9903648723,2017,116,116,70,47068,5,5195.0,True
37306302,2,621310,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5199.0,True
161456595,17,713940,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5184.0,True
848669636,2,524210,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5199.0,True
840771955,3,813110,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5198.0,True
782694249,2,523910,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5199.0,True
17672982,2,458110,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5199.0,True
14818241,3,813410,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5198.0,True
127703053,2,523910,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5199.0,True
789448318,12,531210,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5189.0,True
804967073,4,561510,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5197.0,True
17374002,5,812113,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5196.0,True
615065807,8,456130,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5193.0,True
59586683,3,238350,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5198.0,True
29025857,2,524210,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5199.0,True
968918305,3,621511,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5198.0,True
930215269,2,541420,3586325.4822243536,426936.9903648723,2017,116,116,70,47068,5,5199.0,True
840662121,2,812199,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5199.0,True
41316596,3,621320,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5198.0,True
839891330,1,812990,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5200.0,True
166337589,2,812112,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5199.0,True
131686680,2,523150,3586325.4822243536,426936.9903648723,9999,116,116,70,47068,5,5199.0,True
198734282,7,722513,3586247.269552914,427021.05813700997,9999,116,116,124,56083,7,5384.0,True
828173539,2,517112,3586269.372087262,427030.6226291618,9999,116,116,325,56083,7,5464.0,True
45301593,71,517112,3586269.372087262,427030.6226291618,9999,116,116,325,56083,7,5395.0,True
809079168,9,517111,3586269.372087262,427030.6226291618,9999,116,116,325,56083,7,5457.0,True
112384644,55,621610,3586302.833140135,427002.65360502945,2014,116,116,121,56083,6,5280.0,True
804972727,2,444180,3586302.833140135,427002.65360502945,1999,116,116,121,56083,6,5333.0,True
928940774,3,541110,3586302.833140135,427002.65360502945,2006,116,116,121,56083,6,5332.0,True
47876693,4,561510,3586302.833140135,427002.65360502945,1999,116,116,121,56083,6,5331.0,True
627829372,7,721110,3586444.7624534615,427304.6074324805,9999,116,117,369,19026,2,5177.0,True
189994098,100,722511,3586312.826962945,427153.18971231,9999,116,117,71,37054,5,5163.0,True
40390564,10,423450,3586356.9641516893,427181.721385599,2006,116,117,71,37054,4,5584.0,True
127482008,10,459130,3586368.185827279,427162.9948548992,2009,116,117,71,37054,4,5330.0,True
188114479,7,722511,3586290.17930169,427218.85348734556,9999,116,117,122,57084,6,5561.0,True
67256643,2,523910,3586398.1811885587,427614.5985186026,9999,116,118,30,7008,1,2126.0,True
192970924,1,484110,3586421.1652996605,427501.9177975228,2014,116,118,225,18025,3,2342.0,True
57796907,3,621111,3586443.132651872,427530.28775975585,9999,116,118,225,18025,2,2279.0,True
49503796,1,236115,3586443.4039334967,427492.67437566794,9999,116,118,225,18025,3,5155.0,True
80039154,1,523150,3586409.673084966,427558.25809741655,2008,116,118,12,19026,2,2281.0,True
10311759,2,721191,3586322.007515346,427416.56700323947,9999,116,118,71,37054,5,5266.0,True
5270610,2,721110,3586322.007515346,427416.56700323947,9999,116,118,71,37054,5,5266.0,True
927675723,1,561990,3586232.713525628,427500.5584765929,9999,116,118,143,55081,6,2607.0,True
